TimeCreated,EventID,Provider,Computer,Channel,EventData
2026-01-16T01:32:06.964109Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x49d35"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{bf967a86-0de6-11d0-a285-00aa003049e2}"", ""ObjectName"": ""%{d1b955c4-5a95-4a8f-9267-9b58829b2fec}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7685\r\n\t\t\t\t"", ""AccessMask"": ""0x20"", ""Properties"": ""%%7685\r\n\t\t{e48d0154-bcf8-11d1-8702-00c04fb96050}\r\n\t\t\t{f3a64788-5306-11d1-a9c5-0000f80367c1}\r\n\t{bf967a86-0de6-11d0-a285-00aa003049e2}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:32:06.966620Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x49d35"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{bf967a86-0de6-11d0-a285-00aa003049e2}"", ""ObjectName"": ""%{d1b955c4-5a95-4a8f-9267-9b58829b2fec}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7685\r\n\t\t\t\t"", ""AccessMask"": ""0x20"", ""Properties"": ""%%7685\r\n\t\t{e48d0154-bcf8-11d1-8702-00c04fb96050}\r\n\t\t\t{f3a64788-5306-11d1-a9c5-0000f80367c1}\r\n\t{bf967a86-0de6-11d0-a285-00aa003049e2}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:32:06.967411Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x49d35"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{bf967a86-0de6-11d0-a285-00aa003049e2}"", ""ObjectName"": ""%{d1b955c4-5a95-4a8f-9267-9b58829b2fec}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7685\r\n\t\t\t\t"", ""AccessMask"": ""0x20"", ""Properties"": ""%%7685\r\n\t\t{e48d0154-bcf8-11d1-8702-00c04fb96050}\r\n\t\t\t{f3a64788-5306-11d1-a9c5-0000f80367c1}\r\n\t{bf967a86-0de6-11d0-a285-00aa003049e2}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:32:06.969894Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x49d35"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{bf967a86-0de6-11d0-a285-00aa003049e2}"", ""ObjectName"": ""%{d1b955c4-5a95-4a8f-9267-9b58829b2fec}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7685\r\n\t\t\t\t"", ""AccessMask"": ""0x20"", ""Properties"": ""%%7685\r\n\t\t{e48d0154-bcf8-11d1-8702-00c04fb96050}\r\n\t\t\t{f3a64788-5306-11d1-a9c5-0000f80367c1}\r\n\t{bf967a86-0de6-11d0-a285-00aa003049e2}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:32:06.970435Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x49d35"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{bf967a86-0de6-11d0-a285-00aa003049e2}"", ""ObjectName"": ""%{d1b955c4-5a95-4a8f-9267-9b58829b2fec}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7685\r\n\t\t\t\t"", ""AccessMask"": ""0x20"", ""Properties"": ""%%7685\r\n\t\t{e48d0154-bcf8-11d1-8702-00c04fb96050}\r\n\t\t\t{f3a64788-5306-11d1-a9c5-0000f80367c1}\r\n\t{bf967a86-0de6-11d0-a285-00aa003049e2}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:32:12.371299Z,5136,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""OpCorrelationID"": ""1A062712-3FE4-4BB3-B2F7-380C8BF412AE"", ""AppCorrelationID"": ""-"", ""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""SYSTEM"", ""SubjectDomainName"": ""NT AUTHORITY"", ""SubjectLogonId"": ""0x49d35"", ""DSName"": ""pirate.htb"", ""DSType"": ""%%14676"", ""ObjectDN"": ""CN=DC01,OU=Domain Controllers,DC=pirate,DC=htb"", ""ObjectGUID"": ""D1B955C4-5A95-4A8F-9267-9B58829B2FEC"", ""ObjectClass"": ""computer"", ""AttributeLDAPDisplayName"": ""servicePrincipalName"", ""AttributeSyntaxOID"": ""2.5.5.12"", ""AttributeValue"": ""Microsoft Virtual Console Service/DC01.pirate.htb"", ""OperationType"": ""%%14674""}"
2026-01-16T01:32:12.371552Z,5136,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""OpCorrelationID"": ""BEFAE51D-CCD8-454A-A7AD-29AEDE1B4D9C"", ""AppCorrelationID"": ""-"", ""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""SYSTEM"", ""SubjectDomainName"": ""NT AUTHORITY"", ""SubjectLogonId"": ""0x49d35"", ""DSName"": ""pirate.htb"", ""DSType"": ""%%14676"", ""ObjectDN"": ""CN=DC01,OU=Domain Controllers,DC=pirate,DC=htb"", ""ObjectGUID"": ""D1B955C4-5A95-4A8F-9267-9B58829B2FEC"", ""ObjectClass"": ""computer"", ""AttributeLDAPDisplayName"": ""servicePrincipalName"", ""AttributeSyntaxOID"": ""2.5.5.12"", ""AttributeValue"": ""Microsoft Virtual Console Service/DC01"", ""OperationType"": ""%%14674""}"
2026-01-16T01:32:12.371741Z,5136,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""OpCorrelationID"": ""7168BFD9-DE2A-4D5C-81BB-AC599D531EB8"", ""AppCorrelationID"": ""-"", ""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""SYSTEM"", ""SubjectDomainName"": ""NT AUTHORITY"", ""SubjectLogonId"": ""0x49d35"", ""DSName"": ""pirate.htb"", ""DSType"": ""%%14676"", ""ObjectDN"": ""CN=DC01,OU=Domain Controllers,DC=pirate,DC=htb"", ""ObjectGUID"": ""D1B955C4-5A95-4A8F-9267-9B58829B2FEC"", ""ObjectClass"": ""computer"", ""AttributeLDAPDisplayName"": ""servicePrincipalName"", ""AttributeSyntaxOID"": ""2.5.5.12"", ""AttributeValue"": ""Microsoft Virtual System Migration Service/DC01.pirate.htb"", ""OperationType"": ""%%14674""}"
2026-01-16T01:32:12.371924Z,5136,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""OpCorrelationID"": ""19A91CFA-051B-439E-A913-8CC535554C33"", ""AppCorrelationID"": ""-"", ""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""SYSTEM"", ""SubjectDomainName"": ""NT AUTHORITY"", ""SubjectLogonId"": ""0x49d35"", ""DSName"": ""pirate.htb"", ""DSType"": ""%%14676"", ""ObjectDN"": ""CN=DC01,OU=Domain Controllers,DC=pirate,DC=htb"", ""ObjectGUID"": ""D1B955C4-5A95-4A8F-9267-9B58829B2FEC"", ""ObjectClass"": ""computer"", ""AttributeLDAPDisplayName"": ""servicePrincipalName"", ""AttributeSyntaxOID"": ""2.5.5.12"", ""AttributeValue"": ""Microsoft Virtual System Migration Service/DC01"", ""OperationType"": ""%%14674""}"
2026-01-16T01:32:12.372104Z,5136,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""OpCorrelationID"": ""16BEFD8D-BE76-46D9-95B6-62E747D379CC"", ""AppCorrelationID"": ""-"", ""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""SYSTEM"", ""SubjectDomainName"": ""NT AUTHORITY"", ""SubjectLogonId"": ""0x49d35"", ""DSName"": ""pirate.htb"", ""DSType"": ""%%14676"", ""ObjectDN"": ""CN=DC01,OU=Domain Controllers,DC=pirate,DC=htb"", ""ObjectGUID"": ""D1B955C4-5A95-4A8F-9267-9B58829B2FEC"", ""ObjectClass"": ""computer"", ""AttributeLDAPDisplayName"": ""servicePrincipalName"", ""AttributeSyntaxOID"": ""2.5.5.12"", ""AttributeValue"": ""Hyper-V Replica Service/DC01.pirate.htb"", ""OperationType"": ""%%14674""}"
2026-01-16T01:32:12.372285Z,5136,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""OpCorrelationID"": ""1EF488F1-A253-4647-A4CF-70BA62A2EA37"", ""AppCorrelationID"": ""-"", ""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""SYSTEM"", ""SubjectDomainName"": ""NT AUTHORITY"", ""SubjectLogonId"": ""0x49d35"", ""DSName"": ""pirate.htb"", ""DSType"": ""%%14676"", ""ObjectDN"": ""CN=DC01,OU=Domain Controllers,DC=pirate,DC=htb"", ""ObjectGUID"": ""D1B955C4-5A95-4A8F-9267-9B58829B2FEC"", ""ObjectClass"": ""computer"", ""AttributeLDAPDisplayName"": ""servicePrincipalName"", ""AttributeSyntaxOID"": ""2.5.5.12"", ""AttributeValue"": ""Hyper-V Replica Service/DC01"", ""OperationType"": ""%%14674""}"
2026-01-16T01:32:12.709011Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x3bd37"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}"", ""ObjectName"": ""%{c77c20d8-4182-43e8-ad41-6f5292ec53de}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7684\r\n\t\t\t\t"", ""AccessMask"": ""0x10"", ""Properties"": ""%%7684\r\n\t\t{e48d0154-bcf8-11d1-8702-00c04fb96050}\r\n\t\t\t{bf9679e5-0de6-11d0-a285-00aa003049e2}\r\n\t{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:32:12.709422Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x3bd37"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}"", ""ObjectName"": ""%{afff0694-70ff-4985-9456-bb96e5b03812}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7682\r\n\t\t\t\t"", ""AccessMask"": ""0x4"", ""Properties"": ""%%7682\r\n\t{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:32:12.709446Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x3bd37"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}"", ""ObjectName"": ""%{c77c20d8-4182-43e8-ad41-6f5292ec53de}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%1538\r\n\t\t\t\t"", ""AccessMask"": ""0x20000"", ""Properties"": ""%%1538\r\n\t{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:32:12.709613Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x3bd37"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}"", ""ObjectName"": ""%{c77c20d8-4182-43e8-ad41-6f5292ec53de}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7684\r\n\t\t\t\t"", ""AccessMask"": ""0x10"", ""Properties"": ""%%7684\r\n\t{e0fa1e8c-9b45-11d0-afdd-00c04fd930c9}\r\n\t\t{e48d0154-bcf8-11d1-8702-00c04fb96050}\r\n\t\t\t{bf9679e5-0de6-11d0-a285-00aa003049e2}\r\n\t\t\t{bf9679e7-0de6-11d0-a285-00aa003049e2}\r\n\t\t{771727b1-31b8-4cdf-ae62-4fe39fadf89e}\r\n\t\t\t{bf967a77-0de6-11d0-a285-00aa003049e2}\r\n\t\t\t{bf967a70-0de6-11d0-a285-00aa003049e2}\r\n\t\t\t{bf967a6f-0de6-11d0-a285-00aa003049e2}\r\n\t\t\t{bf967a78-0de6-11d0-a285-00aa003049e2}\r\n\t\t\t{e0fa1e69-9b45-11d0-afdd-00c04fd930c9}\r\n\t\t\t{675a15fe-3b70-11d2-90cc-00c04fd91ab1}\r\n\t\t\t{aa12854c-d8fc-4d5e-91ca-368b8d829bee}\r\n\t\t\t{c79f2199-6da1-46ff-923c-1f3f800c721e}\r\n\t\t\t{7bea2088-8ce2-423c-b191-66ec506b1595}\r\n\t\t\t{0dc063c1-52d9-4456-9e15-9c2434aafd94}\r\n\t\t\t{5c5b7ad2-20fa-44bb-beb3-34b9c0f65579}\r\n\t\t\t{27d93c40-065a-43c0-bdd8-cdf2c7d120aa}\r\n\t\t\t{ff9e5552-7db7-4138-8888-05ce320a0323}\r\n\t\t\t{13361665-916c-4de7-a59d-b1ebbd0de129}\r\n\t\t\t{80b70aab-8959-4ec0-8e93-126e76df3aca}\r\n\t\t\t{8f4e317f-28d7-442c-a6df-1f491f97b326}\r\n\t\t\t{29869b7c-64c4-42fe-97d5-fbc2fa124160}\r\n\t\t\t{03d4c32e-e217-4a61-9699-7bbc4729a026}\r\n\t\t\t{f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9}\r\n\t\t\t{3443d8cd-e5b6-4f3b-b098-659a0214a079}\r\n\t\t\t{b7673e6d-cad9-4e9e-b31a-63e8098fdd63}\r\n\t\t\t{28c458f5-602d-4ac9-a77c-b3f1be503a7e}\r\n\t\t\t{285c6964-c11a-499e-96d8-bf7c75a223c6}\r\n\t\t\t{ba340d47-2181-4ca0-a2f6-fae4479dab2a}\r\n\t\t\t{aff16770-9622-4fbc-a128-3088777605b9}\r\n\t\t\t{387d9432-a6d1-4474-82cd-0a89aae084ae}\r\n\t\t\t{19195a55-6da0-11d0-afd3-00c04fd930c9}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
2026-01-16T01:33:18.508860Z,1100,Microsoft-Windows-Eventlog,DC01.pirate.htb,Security,"{""ServiceShutdown"": {""#attributes"": {""xmlns"": ""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}"
2026-01-16T01:38:37.274210Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x30"", ""NewProcessName"": """", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x4"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": """", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:37.274218Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x5c"", ""NewProcessName"": ""Registry"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x4"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": """", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:37.274223Z,4696,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x3e7"", ""TargetProcessId"": ""0x5c"", ""TargetProcessName"": ""Registry"", ""ProcessId"": ""0x4"", ""ProcessName"": """"}"
2026-01-16T01:38:37.274231Z,4826,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""LoadOptions"": ""-"", ""AdvancedOptions"": ""%%1843"", ""ConfigAccessPolicy"": ""%%1846"", ""RemoteEventLogging"": ""%%1843"", ""KernelDebug"": ""%%1843"", ""VsmLaunchType"": ""%%1849"", ""TestSigning"": ""%%1843"", ""FlightSigning"": ""%%1843"", ""DisableIntegrityChecks"": ""%%1843"", ""HypervisorLoadOptions"": ""-"", ""HypervisorLaunchType"": ""%%1849"", ""HypervisorDebug"": ""%%1843""}"
2026-01-16T01:38:37.282725Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x128"", ""NewProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x4"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": """", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:37.930778Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x164"", ""NewProcessName"": ""C:\\Windows\\System32\\autochk.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x128"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.110292Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x19c"", ""NewProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x128"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.205331Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x1a4"", ""NewProcessName"": ""C:\\Windows\\System32\\csrss.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x19c"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.548690Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x204"", ""NewProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x128"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.554570Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x20c"", ""NewProcessName"": ""C:\\Windows\\System32\\wininit.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x19c"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.564654Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x214"", ""NewProcessName"": ""C:\\Windows\\System32\\csrss.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x204"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.622275Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x250"", ""NewProcessName"": ""C:\\Windows\\System32\\winlogon.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x204"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\smss.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.770206Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x294"", ""NewProcessName"": ""C:\\Windows\\System32\\services.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x20c"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\wininit.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.834022Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x29c"", ""NewProcessName"": ""C:\\Windows\\System32\\LsaIso.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x20c"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\wininit.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:38:39.847706Z,4688,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""-"", ""SubjectDomainName"": ""-"", ""SubjectLogonId"": ""0x3e7"", ""NewProcessId"": ""0x2b0"", ""NewProcessName"": ""C:\\Windows\\System32\\lsass.exe"", ""TokenElevationType"": ""%%1936"", ""ProcessId"": ""0x20c"", ""CommandLine"": """", ""TargetUserSid"": ""S-1-0-0"", ""TargetUserName"": ""-"", ""TargetDomainName"": ""-"", ""TargetLogonId"": ""0x0"", ""ParentProcessName"": ""C:\\Windows\\System32\\wininit.exe"", ""MandatoryLabel"": ""S-1-16-16384""}"
2026-01-16T01:39:22.276686Z,4662,Microsoft-Windows-Security-Auditing,DC01.pirate.htb,Security,"{""SubjectUserSid"": ""S-1-5-18"", ""SubjectUserName"": ""DC01$"", ""SubjectDomainName"": ""PIRATE"", ""SubjectLogonId"": ""0x3a7f9"", ""ObjectServer"": ""DS"", ""ObjectType"": ""%{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}"", ""ObjectName"": ""%{afff0694-70ff-4985-9456-bb96e5b03812}"", ""OperationType"": ""Object Access"", ""HandleId"": ""0x0"", ""AccessList"": ""%%7684\r\n\t\t\t\t"", ""AccessMask"": ""0x10"", ""Properties"": ""%%7684\r\n\t\t{e48d0154-bcf8-11d1-8702-00c04fb96050}\r\n\t\t\t{26d97369-6070-11d1-a9c6-0000f80367c1}\r\n\t{e0fa1e8b-9b45-11d0-afdd-00c04fd930c9}\r\n"", ""AdditionalInfo"": ""-"", ""AdditionalInfo2"": """"}"
