USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root        1068  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_20]
root        1085  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_20]
root        1103  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_21]
root        1118  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_21]
root        1142  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_22]
root        1158  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_22]
root        1172  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_23]
root        1177  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_23]
root        1190  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_24]
root        1196  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_24]
root        1218  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_25]
root        1219  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_25]
root        1220  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_26]
root        1221  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_26]
root        1251  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_27]
root        1254  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_27]
root        1257  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_28]
root        1258  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_28]
root        1260  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_29]
root        1262  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_29]
root        1264  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_30]
root        1266  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_30]
root        1267  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_31]
root        1270  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_31]
root        1272  0.0  0.0      0     0 ?        S    Feb14   0:00 [scsi_eh_32]
root        1274  0.0  0.0      0     0 ?        I<   Feb14   0:00 [scsi_tmf_32]
root        1526  0.0  0.0      0     0 ?        S    Feb14   0:00 [jbd2/sda1-8]
root        1527  0.0  0.0      0     0 ?        I<   Feb14   0:00 [ext4-rsv-conver]
root        1567  0.0  0.8  66260 34336 ?        Ss   Feb14   0:01 /lib/systemd/systemd-journald
root        1580  0.1  0.0      0     0 ?        I    Feb14   0:08 [kworker/0:3-events]
root        1592  0.0  0.1  28068  7536 ?        Ss   Feb14   0:00 /lib/systemd/systemd-udevd
root        2056  0.0  0.0      0     0 ?        S    Feb14   0:00 [irq/61-vmw_vmci]
root        2077  0.0  0.0      0     0 ?        S    Feb14   0:00 [irq/62-vmw_vmci]
root        2096  0.0  0.0      0     0 ?        S    Feb14   0:00 [irq/63-vmw_vmci]
systemd+    2147  0.0  0.1  90104  6676 ?        Ssl  Feb14   0:00 /lib/systemd/systemd-timesyncd
root        2272  0.0  0.0  87032  3000 ?        S<sl Feb14   0:00 /sbin/auditd
_laurel     2291  0.0  0.1   9500  5924 ?        S<   Feb14   0:01 /usr/local/sbin/laurel --config /etc/laurel/config.toml
root        2388  0.0  0.0      0     0 ?        S    Feb14   0:00 [irq/16-vmwgfx]
root        2397  0.0  0.0      0     0 ?        I<   Feb14   0:00 [cryptd]
root        2554  0.0  0.0      0     0 ?        S    Feb14   0:00 [audit_prune_tree]
root        3172  0.0  0.0   6616  2672 ?        Ss   Feb14   0:00 /usr/sbin/cron -f
message+    3187  0.0  0.1   9148  4924 ?        Ss   Feb14   0:00 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
root        3199  0.0  0.1  17188  7808 ?        Ss   Feb14   0:00 /lib/systemd/systemd-logind
root        3242  0.0  0.0   5876  3528 ?        Ss   Feb14   0:00 dhclient -4 -v -i -pf /run/dhclient.eth0.pid -lf /var/lib/dhcp/dhclient.eth0.leases -I -df /var/lib/dhcp/dhclient6.eth0.leases eth0
root        3371  0.1  0.2 142748 10260 ?        Sl   Feb14   0:13 /usr/sbin/vmtoolsd
root        3423  0.0  0.2  38892 10576 ?        S    Feb14   0:00 /usr/lib/vmware-vgauth/VGAuthService -s
root        3549  0.0  0.0   5880  1036 tty1     Ss+  Feb14   0:00 /sbin/agetty -o -p -- \u --noclear - linux
root        3565  0.0  0.2  15452  9376 ?        Ss   Feb14   0:00 sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups
root        3574  0.0  0.1   6892  5472 ?        Ss   Feb14   0:00 /usr/sbin/apache2 -k start
root        3731  0.0  0.0      0     0 ?        I    Feb14   0:00 [kworker/1:0-events]
www-data    3957  0.0  0.2 1212980 9188 ?        Sl   00:00   0:00 /usr/sbin/apache2 -k start
www-data    3987  0.0  0.3 1213092 13276 ?       Sl   00:00   0:00 /usr/sbin/apache2 -k start
root        4022  0.0  0.2  17752 11080 ?        Ss   00:07   0:00 sshd: wacky [priv]
wacky       4025  0.0  0.2  18908 10548 ?        Ss   00:07   0:00 /lib/systemd/systemd --user
wacky       4026  0.0  0.0 103128  2988 ?        S    00:07   0:00 (sd-pam)
root        4027  0.0  0.0      0     0 ?        I    00:07   0:00 [kworker/u4:2-events_unbound]
root        4033  0.0  0.0      0     0 ?        I    00:07   0:00 [kworker/0:1]
wacky       4047  0.0  0.1  18012  6916 ?        S    00:07   0:00 sshd: wacky@pts/0
wacky       4048  0.0  0.1   9396  5656 pts/0    Ss+  00:07   0:00 -bash
root        4086  0.0  0.0      0     0 ?        I    00:18   0:00 [kworker/u4:3-ext4-rsv-conversion]
root        4117  0.0  0.2  18016 11248 ?        Ss   00:26   0:00 sshd: root@pts/1
root        4120  0.0  0.2  18940 10512 ?        Ss   00:26   0:00 /lib/systemd/systemd --user
root        4121  0.0  0.0 103128  2992 ?        S    00:26   0:00 (sd-pam)
root        4128  0.0  0.0      0     0 ?        I    00:26   0:00 [kworker/1:3-cgroup_free]
root        4141  0.0  0.1   9608  5648 pts/1    Ss   00:26   0:00 -bash
root        4157  0.0  0.0      0     0 ?        I    00:32   0:00 [kworker/u4:0-flush-8:0]
root        4174  0.0  0.0      0     0 ?        I    00:35   0:00 [kworker/1:1-cgroup_free]
root        4531  0.0  0.0      0     0 ?        I    00:36   0:00 [kworker/u4:1-ext4-rsv-conversion]
wingftp     4902  0.0  0.2 486548  9612 ?        Ssl  00:38   0:00 /opt/wftpserver/wftpserver
root        4950  0.0  0.0   6940  3472 pts/1    S+   00:40   0:00 /bin/bash ./grab_lin_logs.sh
root        4958  0.0  0.1  11092  4484 pts/1    R+   00:40   0:00 ps auxww
