TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,CONSUMER,ClientMachine,ClientProcessId,Code,Component,ESS,HostProcess,Id,Namespace,NamespaceName,Operation,PossibleCause,ProcessID,Processid,ProviderName,ProviderPath,Query,ResultCode,User,attributes_xmlns,queryid
2026-05-23T23:52:07.622149Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2382,0,,,,0x0,,,wmiprvse.exe,,,,,,1340,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T23:54:04.109342Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2383,0,,,,0x0,,,wmiprvse.exe,,,,,,4760,,ScheduledTaskProv,%SYSTEMROOT%\System32\wbem\schedprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T23:55:19.471065Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2384,0,,,,0x0,,,wmiprvse.exe,,,,,,4760,,ScheduledTaskProv,%SYSTEMROOT%\System32\wbem\schedprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-23T23:58:31.024603Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2385,0,,,,0x0,,,wmiprvse.exe,,,,,,4760,,ScheduledTaskProv,%SYSTEMROOT%\System32\wbem\schedprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:00:06.238917Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2386,0,,,,0x0,,,wmiprvse.exe,,,,,,4760,,ScheduledTaskProv,%SYSTEMROOT%\System32\wbem\schedprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:00:38.830133Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2387,0,,,,0x0,,,wmiprvse.exe,,,,,,4760,,ScheduledTaskProv,%SYSTEMROOT%\System32\wbem\schedprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:02:05.231481Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2388,0,,,,0x0,,,wmiprvse.exe,,,,,,4760,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:02:05.270582Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2389,0,,,,0x0,,,wmiprvse.exe,,,,,,2464,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:02:05.346216Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2390,0,,,,0x0,,,wmiprvse.exe,,,,,,4760,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:02:07.624424Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2391,0,,,,0x0,,,wmiprvse.exe,,,,,,5304,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:14.783514Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2392,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,CIMWin32,%systemroot%\system32\wbem\cimwin32.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:14.876906Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2393,0,,,,0x0,,,wmiprvse.exe,,,,,,5024,,WMIProv,%systemroot%\system32\wbem\wmiprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:14.888609Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2394,2,,DC,4084,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MS_SM_AdapterInformationQuery,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:14.898010Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2395,2,,DC,4084,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MSiSCSI_PortalInfoClass,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:37.794813Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2396,0,,,,0x0,,,wmiprvse.exe,,,,,,5024,,WmiPerfClass,C:\Windows\System32\wbem\WmiPerfClass.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:41.226897Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2397,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:41.478367Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2398,2,,DC,5768,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,"Start IWbemServices::ExecQuery - ROOT\CIMV2 : SELECT Manufacturer, Product FROM Win32_BaseBoard",Unknown,,,,,,0x80041032,NT AUTHORITY\NETWORK SERVICE,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:43.021665Z,5861,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2399,0,"NTEventLogEventConsumer=""SCM Event Log Consumer""",,,,,SCM Event Log Filter,,,//./root/subscription,,,"Binding EventFilter: 
instance of __EventFilter
{
	CreatorSID = {1, 2, 0, 0, 0, 0, 0, 5, 32, 0, 0, 0, 32, 2, 0, 0};
	EventNamespace = ""root\\cimv2"";
	Name = ""SCM Event Log Filter"";
	Query = ""select * from MSFT_SCMEventLogEvent"";
	QueryLanguage = ""WQL"";
};
Perm. Consumer: 
instance of NTEventLogEventConsumer
{
	Category = 0;
	CreatorSID = {1, 2, 0, 0, 0, 0, 0, 5, 32, 0, 0, 0, 32, 2, 0, 0};
	EventType = 1;
	Name = ""SCM Event Log Consumer"";
	NameOfUserSIDProperty = ""sid"";
	SourceName = ""Service Control Manager"";
};
",,,,,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:43.036172Z,5859,dc.scaffold.htb,SCM Event Provider,Microsoft-Windows-WMI-Activity/Operational,2400,0,,,,,,,,,,//./root/CIMV2,,Permanent,,3200,,,select * from MSFT_SCMEventLogEvent,,S-1-5-32-544,http://manifests.microsoft.com/win/2006/windows/WMI,0
2026-05-24T00:05:43.042505Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2401,0,,,,0x0,,,wmiprvse.exe,,,,,,3200,,WMI Kernel Trace Event Provider,C:\Windows\System32\wbem\krnlprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:43.045748Z,5860,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2402,0,,DC,,,,,,,,ROOT\CIMV2,,Temporary,,5992,,,SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe',,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:05:58.198043Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2403,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,MS_NT_EVENTLOG_PROVIDER,%systemroot%\system32\wbem\ntevt.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:06:32.379025Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2404,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:06:32.427896Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2405,0,,,,0x0,,,wmiprvse.exe,,,,,,7228,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:06:32.529851Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2406,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:06:35.583591Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2407,0,,,,0x0,,,wmiprvse.exe,,,,,,7416,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:07:43.895204Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2408,2,,DC,8056,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_ComputerSystemProduct,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:07:43.900647Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2409,2,,DC,8056,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_ComputerSystem,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:07:43.905340Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2410,2,,DC,8056,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_ComputerSystem,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:07:43.962511Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2411,2,,DC,8056,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_OperatingSystem,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:07:46.062798Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2412,2,,DC,8056,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_ComputerSystem,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:13:43.674676Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2413,0,,,,0x0,,,wmiprvse.exe,,,,,,5024,,WMIProv,%systemroot%\system32\wbem\wmiprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:15:43.634406Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2414,2,,DC,5992,,Unknown,,,{F2B15606-EB10-0003-D957-B1F210EBDC01},,,Start IWbemServices::ExecNotificationQuery - ROOT\CIMV2 : SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe',Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:16:32.401476Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2415,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:16:32.435646Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2416,0,,,,0x0,,,wmiprvse.exe,,,,,,2376,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:16:32.542275Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2417,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:16:34.922425Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2418,0,,,,0x0,,,wmiprvse.exe,,,,,,4292,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:21:00.851809Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2419,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:21:00.890698Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2420,0,,,,0x0,,,wmiprvse.exe,,,,,,3888,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:21:00.975178Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2421,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:21:03.384537Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2422,0,,,,0x0,,,wmiprvse.exe,,,,,,5740,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:22:38.840181Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2423,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:26:11.119193Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2424,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T00:35:41.209744Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2425,0,,,,0x0,,,wmiprvse.exe,,,,,,5032,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:08:35.844250Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2426,0,,,,0x0,,,wmiprvse.exe,,,,,,4508,,CIMWin32,%systemroot%\system32\wbem\cimwin32.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:08:36.830952Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2427,0,,,,0x0,,,wmiprvse.exe,,,,,,4924,,WMIProv,%systemroot%\system32\wbem\wmiprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:08:36.840085Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2428,2,,DC,4140,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MS_SM_AdapterInformationQuery,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:08:36.846298Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2429,2,,DC,4140,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MSiSCSI_PortalInfoClass,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:08:55.399745Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2430,0,,,,0x0,,,wmiprvse.exe,,,,,,4924,,WmiPerfClass,C:\Windows\System32\wbem\WmiPerfClass.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:08:56.751536Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2431,0,,,,0x0,,,wmiprvse.exe,,,,,,4508,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:08:57.065640Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2432,2,,DC,5412,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,"Start IWbemServices::ExecQuery - ROOT\CIMV2 : SELECT Manufacturer, Product FROM Win32_BaseBoard",Unknown,,,,,,0x80041032,NT AUTHORITY\NETWORK SERVICE,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:09:05.071781Z,5861,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2433,0,"NTEventLogEventConsumer=""SCM Event Log Consumer""",,,,,SCM Event Log Filter,,,//./root/subscription,,,"Binding EventFilter: 
instance of __EventFilter
{
	CreatorSID = {1, 2, 0, 0, 0, 0, 0, 5, 32, 0, 0, 0, 32, 2, 0, 0};
	EventNamespace = ""root\\cimv2"";
	Name = ""SCM Event Log Filter"";
	Query = ""select * from MSFT_SCMEventLogEvent"";
	QueryLanguage = ""WQL"";
};
Perm. Consumer: 
instance of NTEventLogEventConsumer
{
	Category = 0;
	CreatorSID = {1, 2, 0, 0, 0, 0, 0, 5, 32, 0, 0, 0, 32, 2, 0, 0};
	EventType = 1;
	Name = ""SCM Event Log Consumer"";
	NameOfUserSIDProperty = ""sid"";
	SourceName = ""Service Control Manager"";
};
",,,,,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:09:05.117427Z,5859,dc.scaffold.htb,SCM Event Provider,Microsoft-Windows-WMI-Activity/Operational,2434,0,,,,,,,,,,//./root/CIMV2,,Permanent,,3104,,,select * from MSFT_SCMEventLogEvent,,S-1-5-32-544,http://manifests.microsoft.com/win/2006/windows/WMI,0
2026-05-24T01:09:05.124306Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2435,0,,,,0x0,,,wmiprvse.exe,,,,,,3104,,WMI Kernel Trace Event Provider,C:\Windows\System32\wbem\krnlprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:09:05.126897Z,5860,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2436,0,,DC,,,,,,,,ROOT\CIMV2,,Temporary,,5988,,,SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe',,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:09:15.848651Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2437,0,,,,0x0,,,wmiprvse.exe,,,,,,4508,,MS_NT_EVENTLOG_PROVIDER,%systemroot%\system32\wbem\ntevt.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:09:43.949005Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2438,0,,,,0x0,,,wmiprvse.exe,,,,,,4508,,mgmtprovider,%systemroot%\system32\wbem\mgmtprovider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:09:44.003160Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2439,0,,,,0x0,,,wmiprvse.exe,,,,,,7176,,NetAdapterCim,%systemroot%\system32\wbem\NetAdapterCim.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:09:44.103974Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2440,0,,,,0x0,,,wmiprvse.exe,,,,,,4508,,nettcpip,%systemroot%\system32\wbem\NetTCPIP.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:09:47.555865Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2441,0,,,,0x0,,,wmiprvse.exe,,,,,,7656,,deploymentprovider,%systemroot%\system32\wbem\ServerManager.DeploymentProvider.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:11:05.929378Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2442,2,,DC,5312,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_OperatingSystem,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:11:08.045421Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2443,2,,DC,5312,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::ExecQuery - root\cimv2 : SELECT * FROM Win32_Processor,Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T01:13:11.523911Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2444,2,,DC,5988,,Unknown,,,{CE04B360-EB19-0003-97B6-04CE19EBDC01},,,Start IWbemServices::ExecNotificationQuery - ROOT\CIMV2 : SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe',Unknown,,,,,,0x80041032,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T10:55:34.665336Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2445,0,,,,0x0,,,wmiprvse.exe,,,,,,4552,,CIMWin32,%systemroot%\system32\wbem\cimwin32.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T10:55:35.632113Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2446,0,,,,0x0,,,wmiprvse.exe,,,,,,5028,,WMIProv,%systemroot%\system32\wbem\wmiprov.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T10:55:35.662843Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2447,2,,DC,4032,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MS_SM_AdapterInformationQuery,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T10:55:35.686748Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2448,2,,DC,4032,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,Start IWbemServices::CreateInstanceEnum - root\wmi : MSiSCSI_PortalInfoClass,Unknown,,,,,,0x8004100c,NT AUTHORITY\SYSTEM,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T10:55:36.493597Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2449,0,,,,0x0,,,wmiprvse.exe,,,,,,4552,,CIMWin32a,%systemroot%\system32\wbem\wmipcima.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T10:55:37.189236Z,5858,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2450,2,,DC,5336,,Unknown,,,{00000000-0000-0000-0000-000000000000},,,"Start IWbemServices::ExecQuery - ROOT\CIMV2 : SELECT Manufacturer, Product FROM Win32_BaseBoard",Unknown,,,,,,0x80041032,NT AUTHORITY\NETWORK SERVICE,http://manifests.microsoft.com/win/2006/windows/WMI,
2026-05-24T10:55:53.951004Z,5857,dc.scaffold.htb,Microsoft-Windows-WMI-Activity,Microsoft-Windows-WMI-Activity/Operational,2451,0,,,,0x0,,,wmiprvse.exe,,,,,,5028,,WmiPerfClass,C:\Windows\System32\wbem\WmiPerfClass.dll,,,,http://manifests.microsoft.com/win/2006/windows/WMI,
